sample_id	case_id	run_name	split	record_id_x	record_id_y	num_floor	num_bay_x	num_bay_y	bay_x_in	bay_y_in	story_h_in	pga_x_g	pga_y_g	duration_x_sec	duration_y_sec	scale_factor_x	scale_factor_y	peak_roof_x_in	peak_roof_y_in	peak_drift_ratio	peak_drift_percent	recovery_steps	recovery_rate
case_2051/peer_79	case_2051	peer_79	train	RSN6961_DARFIELD_RKACN14E	RSN6961_DARFIELD_RKACS76E	5	2	6	156.0	156.0	120.0	0.16670849919319153	0.19123150408267975	65.08499908447266	65.08499908447266	1.0	1.0	1.301113247871399	1.1129487752914429	0.0037951995618641376	0.37951995618641376	0	0.0
case_2052/peer_37	case_2052	peer_37	train	RSN4853_CHUETSU_65019EW	RSN4853_CHUETSU_65019NS	4	4	6	120.0	120.0	168.0	0.2739151120185852	0.21037229895591736	59.9900016784668	59.9900016784668	1.0	1.0	3.6672818660736084	2.338846206665039	0.009669438004493713	0.9669438004493713	8	0.0013333333190530539
case_2053/peer_25	case_2053	peer_25	train	RSN1118_KOBE_TDO000	RSN1118_KOBE_TDO090	2	2	6	168.0	168.0	132.0	0.2960222065448761	0.1942155957221985	139.99000549316406	139.99000549316406	1.0	1.0	0.9074171185493469	0.568830132484436	0.004524491727352142	0.45244917273521423	1	7.142857066355646e-05
case_2054/peer_18	case_2054	peer_18	validation	RSN1008_NORTHR_W15090	RSN1008_NORTHR_W15180	5	2	6	120.0	120.0	144.0	0.09887105226516724	0.17320260405540466	39.97999954223633	39.97999954223633	1.0	1.0	0.5671119093894958	0.9412192702293396	0.002032018033787608	0.20320180337876081	0	0.0
case_2055/peer_42	case_2055	peer_42	train	RSN4880_CHUETSU_65085EW	RSN4880_CHUETSU_65085NS	6	5	4	168.0	168.0	156.0	0.12539300322532654	0.11166460067033768	59.9900016784668	59.9900016784668	1.0	1.0	3.77292537689209	2.1180970668792725	0.006933337077498436	0.6933337077498436	0	0.0
case_2056/peer_74	case_2056	peer_74	train	RSN6896_DARFIELD_DORCN20W	RSN6896_DARFIELD_DORCN70E	4	5	6	120.0	120.0	168.0	0.08280017226934433	0.08634220063686371	61.94499969482422	61.94499969482422	1.0	1.0	0.4641808569431305	0.5739892721176147	0.0014202111633494496	0.14202111633494496	0	0.0
case_2057/peer_7	case_2057	peer_7	validation	RSN800_LOMAP_SJW160	RSN800_LOMAP_SJW250	5	2	2	168.0	168.0	120.0	0.0915173590183258	0.11230070143938065	39.9900016784668	39.98500061035156	1.0	1.0	0.6060540080070496	1.039702296257019	0.0025768899358808994	0.25768899358808994	0	0.0
case_2058/peer_10	case_2058	peer_10	train	RSN850_LANDERS_DSP000	RSN850_LANDERS_DSP090	2	6	2	156.0	156.0	144.0	0.1712280958890915	0.15406060218811035	49.97999954223633	49.97999954223633	1.0	1.0	0.38157716393470764	0.5030859112739563	0.002403810154646635	0.2403810154646635	0	0.0
case_2059/peer_44	case_2059	peer_44	train	RSN4883_CHUETSU_690E1EW	RSN4883_CHUETSU_690E1NS	2	4	5	156.0	156.0	120.0	0.16335639357566833	0.13359379768371582	119.98999786376953	119.98999786376953	1.0	1.0	0.28026333451271057	0.42170339822769165	0.002336639678105712	0.2336639678105712	0	0.0
case_2060/peer_3	case_2060	peer_3	validation	RSN93_SFERN_WND143	RSN93_SFERN_WND233	6	4	6	120.0	120.0	156.0	0.10120709985494614	0.10807619988918304	39.994998931884766	39.994998931884766	1.0	1.0	0.6664444804191589	0.8152732253074646	0.0014743778156116605	0.14743778156116605	0	0.0
case_2061/peer_17	case_2061	peer_17	train	RSN1002_NORTHR_VRM000	RSN1002_NORTHR_VRM090	7	6	2	180.0	180.0	144.0	0.13723069429397583	0.0675073117017746	37.41999816894531	37.41999816894531	1.0	1.0	1.7840760946273804	2.0678839683532715	0.0038097756914794445	0.38097756914794445	0	0.0
case_2062/peer_41	case_2062	peer_41	train	RSN4862_CHUETSU_65035EW	RSN4862_CHUETSU_65035NS	7	2	5	168.0	168.0	120.0	0.22909219563007355	0.21550899744033813	59.9900016784668	59.9900016784668	1.0	1.0	3.2560300827026367	4.416423797607422	0.010512106120586395	1.0512106120586395	0	0.0
case_2063/peer_16	case_2063	peer_16	train	RSN1000_NORTHR_PIC090	RSN1000_NORTHR_PIC180	2	2	4	144.0	144.0	156.0	0.10292310267686844	0.18625900149345398	39.9900016784668	39.9900016784668	1.0	1.0	0.21652556955814362	0.2623443901538849	0.0012121647596359253	0.12121647596359253	0	0.0
case_2064/peer_65	case_2064	peer_65	train	RSN5785_IWATE_54036EW	RSN5785_IWATE_54036NS	4	5	3	120.0	120.0	120.0	0.1629423052072525	0.11663530021905899	59.9900016784668	59.9900016784668	1.0	1.0	0.5371226072311401	0.4444725215435028	0.0019248754251748323	0.19248754251748323	0	0.0
case_2065/peer_40	case_2065	peer_40	test	RSN4860_CHUETSU_65033EW	RSN4860_CHUETSU_65033NS	5	5	3	180.0	180.0	168.0	0.26193109154701233	0.3228605091571808	59.9900016784668	59.9900016784668	1.0	1.0	4.005074977874756	6.6608452796936035	0.013062739744782448	1.3062739744782448	0	0.0
case_2066/peer_62	case_2066	peer_62	train	RSN5777_IWATE_54011EW	RSN5777_IWATE_54011NS	6	4	5	156.0	156.0	144.0	0.16693450510501862	0.14851810038089752	59.9900016784668	59.9900016784668	1.0	1.0	2.543428421020508	1.3107333183288574	0.004717076197266579	0.47170761972665787	0	0.0
case_2067/peer_67	case_2067	peer_67	train	RSN5801_IWATE_55442EW	RSN5801_IWATE_55442NS	8	3	3	144.0	144.0	156.0	0.14493779838085175	0.19040289521217346	59.9900016784668	59.9900016784668	1.0	1.0	3.57450270652771	4.118527412414551	0.007597137242555618	0.7597137242555618	0	0.0
case_2068/peer_4	case_2068	peer_4	test	RSN167_IMPVALL.H_H-CMP015	RSN167_IMPVALL.H_H-CMP285	6	2	5	144.0	144.0	144.0	0.18663910031318665	0.14707009494304657	57.02000045776367	57.02000045776367	1.0	1.0	1.2363052368164062	0.6575961709022522	0.002245415700599551	0.22454157005995512	0	0.0
case_2069/peer_35	case_2069	peer_35	train	RSN4840_CHUETSU_65003EW	RSN4840_CHUETSU_65003NS	3	2	6	180.0	180.0	120.0	0.176276296377182	0.09089092910289764	59.9900016784668	59.9900016784668	1.0	1.0	1.2166728973388672	0.6843990087509155	0.004819324240088463	0.4819324240088463	0	0.0
case_2070/peer_30	case_2070	peer_30	validation	RSN3759_LANDERS_WWT180	RSN3759_LANDERS_WWT270	7	2	5	132.0	132.0	120.0	0.12281209975481033	0.12350679934024811	56.595001220703125	56.59000015258789	1.0	1.0	1.9413138628005981	0.7508622407913208	0.0037101740017533302	0.371017400175333	0	0.0
case_2071/peer_23	case_2071	peer_23	train	RSN1104_KOBE_FKS000	RSN1104_KOBE_FKS090	6	5	4	180.0	180.0	144.0	0.18455709517002106	0.21509380638599396	79.98999786376953	79.98999786376953	1.0	1.0	6.110322952270508	5.699941635131836	0.014836544170975685	1.4836544170975685	0	0.0
case_2072/peer_26	case_2072	peer_26	train	RSN1121_KOBE_YAE000	RSN1121_KOBE_YAE090	2	6	5	156.0	156.0	156.0	0.1576341986656189	0.14721469581127167	89.0199966430664	89.0199966430664	1.0	1.0	0.5759501457214355	0.412738174200058	0.002415252150967717	0.24152521509677172	0	0.0
case_2073/peer_68	case_2073	peer_68	train	RSN5803_IWATE_55445EW	RSN5803_IWATE_55445NS	4	2	3	168.0	168.0	132.0	0.11001089960336685	0.12708279490470886	59.9900016784668	59.9900016784668	1.0	1.0	0.5382866859436035	0.7537707090377808	0.0021972116082906723	0.21972116082906723	0	0.0
case_2074/peer_80	case_2074	peer_80	train	RSN6965_DARFIELD_SBRCS31E	RSN6965_DARFIELD_SBRCS59W	5	3	2	144.0	144.0	132.0	0.14887920022010803	0.15326720476150513	63.775001525878906	63.775001525878906	1.0	1.0	0.9896910786628723	1.623363733291626	0.0040628318674862385	0.40628318674862385	0	0.0
case_2075/peer_1	case_2075	peer_1	test	RSN15_KERN_TAF021	RSN15_KERN_TAF111	4	6	3	132.0	132.0	144.0	0.1588854044675827	0.18028570711612701	54.34000015258789	54.36000061035156	1.0	1.0	1.1513816118240356	0.9664070010185242	0.003383355913683772	0.3383355913683772	0	0.0
case_2076/peer_5	case_2076	peer_5	validation	RSN290_ITALY_A-MER000	RSN290_ITALY_A-MER270	3	5	3	144.0	144.0	144.0	0.1075986996293068	0.14047490060329437	42.66189956665039	42.66189956665039	1.0	1.0	0.41840660572052	0.5207141041755676	0.0019106732215732336	0.19106732215732336	0	0.0
case_2077/peer_15	case_2077	peer_15	train	RSN884_LANDERS_PSA000	RSN884_LANDERS_PSA090	2	4	6	180.0	180.0	132.0	0.07562214136123657	0.08898472785949707	59.97999954223633	59.97999954223633	1.0	1.0	0.2072630673646927	0.20659944415092468	0.0012432142393663526	0.12432142393663526	0	0.0
case_2078/peer_9	case_2078	peer_9	train	RSN838_LANDERS_BRS000	RSN838_LANDERS_BRS090	3	6	2	144.0	144.0	132.0	0.13045910000801086	0.13544949889183044	39.97999954223633	39.97999954223633	1.0	1.0	0.4208275079727173	0.3567962646484375	0.0017287770751863718	0.17287770751863718	0	0.0
case_2079/peer_11	case_2079	peer_11	train	RSN864_LANDERS_JOS000	RSN864_LANDERS_JOS090	6	5	2	120.0	120.0	132.0	0.27358388900756836	0.2839497923851013	43.97999954223633	43.97999954223633	1.0	1.0	2.1828701496124268	3.7029738426208496	0.008415492251515388	0.8415492251515388	133	0.06045454367995262
case_2080/peer_28	case_2080	peer_28	test	RSN3757_LANDERS_NPF090	RSN3757_LANDERS_NPF180	5	2	3	120.0	120.0	144.0	0.13891060650348663	0.13869939744472504	55.875	55.875	1.0	1.0	0.9249082207679749	0.6672337651252747	0.0021477704867720604	0.21477704867720604	0	0.0
case_2081/peer_70	case_2081	peer_70	validation	RSN5817_IWATE_48A51EW	RSN5817_IWATE_48A51NS	3	2	2	144.0	144.0	132.0	0.1568116992712021	0.19455620646476746	119.98999786376953	119.98999786376953	1.0	1.0	0.4709625244140625	0.6744084358215332	0.0025965820532292128	0.2596582053229213	0	0.0
case_2082/peer_13	case_2082	peer_13	test	RSN881_LANDERS_MVH045	RSN881_LANDERS_MVH135	2	3	3	120.0	120.0	144.0	0.22304779291152954	0.16430449485778809	56.064998626708984	56.060001373291016	1.0	1.0	0.22103750705718994	0.15377414226531982	0.0009983822237700224	0.09983822237700224	0	0.0
case_2083/peer_29	case_2083	peer_29	train	RSN3758_LANDERS_TPP045	RSN3758_LANDERS_TPP135	2	4	3	180.0	180.0	168.0	0.10032220184803009	0.11637230217456818	56.90999984741211	56.90999984741211	1.0	1.0	0.4206997752189636	0.6777529120445251	0.00260353134945035	0.260353134945035	0	0.0
case_2084/peer_6	case_2084	peer_6	train	RSN776_LOMAP_HSP000	RSN776_LOMAP_HSP090	2	2	6	144.0	144.0	168.0	0.3699328899383545	0.17865140736103058	59.9900016784668	59.9900016784668	1.0	1.0	1.0198142528533936	0.5286769866943359	0.003638864727690816	0.3638864727690816	0	0.0
case_2085/peer_61	case_2085	peer_61	train	RSN5774_IWATE_54008EW	RSN5774_IWATE_54008NS	3	3	2	180.0	180.0	156.0	0.16415530443191528	0.19785909354686737	59.9900016784668	59.9900016784668	1.0	1.0	1.5638917684555054	1.9174118041992188	0.006675436161458492	0.6675436161458492	0	0.0
case_2086/peer_45	case_2086	peer_45	train	RSN4889_CHUETSU_6E1C1EW	RSN4889_CHUETSU_6E1C1NS	6	5	2	132.0	132.0	156.0	0.2761665880680084	0.24776870012283325	119.98999786376953	119.98999786376953	1.0	1.0	3.1621036529541016	2.285426139831543	0.006454702466726303	0.6454702466726303	0	0.0
case_2087/peer_21	case_2087	peer_21	train	RSN1057_NORTHR_SAR000	RSN1057_NORTHR_SAR270	2	2	5	120.0	120.0	120.0	0.14348949491977692	0.07005391269922256	44.97999954223633	44.97999954223633	1.0	1.0	0.05941830575466156	0.04656514525413513	0.00035736500285565853	0.03573650028556585	0	0.0
case_2088/peer_20	case_2088	peer_20	train	RSN1035_NORTHR_MAN000	RSN1035_NORTHR_MAN090	7	3	6	168.0	168.0	132.0	0.15612439811229706	0.12348339706659317	34.97999954223633	34.97999954223633	1.0	1.0	1.8670016527175903	1.5441688299179077	0.003702654270455241	0.3702654270455241	0	0.0
case_2089/peer_75	case_2089	peer_75	train	RSN6923_DARFIELD_KPOCN15E	RSN6923_DARFIELD_KPOCS75E	6	5	6	168.0	168.0	156.0	0.35965099930763245	0.30145931243896484	73.7249984741211	73.7249984741211	1.0	1.0	3.7312099933624268	4.7566328048706055	0.009912087582051754	0.9912087582051754	0	0.0
case_2090/peer_22	case_2090	peer_22	train	RSN1100_KOBE_ABN000	RSN1100_KOBE_ABN090	2	3	5	156.0	156.0	156.0	0.22063350677490234	0.23090849816799164	139.99000549316406	139.99000549316406	1.0	1.0	0.730919599533081	0.530119001865387	0.0031307656317949295	0.31307656317949295	0	0.0
case_2091/peer_69	case_2091	peer_69	train	RSN5812_IWATE_44B61EW	RSN5812_IWATE_44B61NS	5	6	4	132.0	132.0	168.0	0.15360189974308014	0.20571430027484894	119.98999786376953	119.98999786376953	1.0	1.0	1.1135344505310059	0.803833544254303	0.0022074542939662933	0.22074542939662933	0	0.0
case_2092/peer_36	case_2092	peer_36	train	RSN4849_CHUETSU_65012EW	RSN4849_CHUETSU_65012NS	7	2	2	132.0	132.0	120.0	0.21369929611682892	0.25289350748062134	59.9900016784668	59.9900016784668	1.0	1.0	4.08430290222168	3.4737534523010254	0.010531751438975334	1.0531751438975334	7	0.0011666666250675917
case_2093/peer_19	case_2093	peer_19	test	RSN1026_NORTHR_LOA092	RSN1026_NORTHR_LOA182	6	5	6	156.0	156.0	156.0	0.08135628700256348	0.14747029542922974	39.97999954223633	39.97999954223633	1.0	1.0	1.7782481908798218	2.213515520095825	0.004164168145507574	0.4164168145507574	0	0.0
case_2094/peer_27	case_2094	peer_27	train	RSN3753_LANDERS_FVR045	RSN3753_LANDERS_FVR135	8	5	3	144.0	144.0	168.0	0.2158879041671753	0.20610669255256653	56.459999084472656	56.45500183105469	1.0	1.0	2.229910135269165	3.072521209716797	0.003996583167463541	0.3996583167463541	0	0.0
case_2095/peer_2	case_2095	peer_2	train	RSN88_SFERN_FSD172	RSN88_SFERN_FSD262	2	6	6	144.0	144.0	168.0	0.1548748016357422	0.15483680367469788	39.994998931884766	39.994998931884766	1.0	1.0	0.3260658085346222	0.15538981556892395	0.001183781074360013	0.1183781074360013	0	0.0
case_2096/peer_8	case_2096	peer_8	train	RSN806_LOMAP_SVL270	RSN806_LOMAP_SVL360	4	4	6	168.0	168.0	132.0	0.20736660063266754	0.20723970234394073	39.28499984741211	39.310001373291016	1.0	1.0	2.3598155975341797	1.3650896549224854	0.00707622617483139	0.707622617483139	0	0.0
case_2097/peer_63	case_2097	peer_63	test	RSN5783_IWATE_54026EW	RSN5783_IWATE_54026NS	4	5	2	156.0	156.0	168.0	0.1416631042957306	0.1604955941438675	119.98999786376953	119.98999786376953	1.0	1.0	1.9163981676101685	1.3876837491989136	0.0046471054665744305	0.46471054665744305	0	0.0
case_2098/peer_76	case_2098	peer_76	train	RSN6933_DARFIELD_MAYCN14E	RSN6933_DARFIELD_MAYCN76W	8	6	3	180.0	180.0	168.0	0.0677504763007164	0.06200487166643143	54.244998931884766	54.244998931884766	1.0	1.0	1.2703602313995361	1.2390867471694946	0.001793363713659346	0.1793363713659346	0	0.0
case_2099/peer_66	case_2099	peer_66	validation	RSN5786_IWATE_54038EW	RSN5786_IWATE_54038NS	6	3	3	156.0	156.0	132.0	0.17575280368328094	0.18028870224952698	59.9900016784668	59.9900016784668	1.0	1.0	4.445841312408447	4.420042514801025	0.012286370620131493	1.2286370620131493	2	0.00033333332976326346
case_2100/peer_64	case_2100	peer_64	validation	RSN5784_IWATE_54031EW	RSN5784_IWATE_54031NS	4	3	6	180.0	180.0	156.0	0.10527510195970535	0.1381680965423584	59.9900016784668	59.9900016784668	1.0	1.0	3.2126593589782715	3.7217352390289307	0.011142577044665813	1.1142577044665813	0	0.0
case_2101/peer_82	case_2101	peer_82	train	RSN6988_DARFIELD_WSFCN38W	RSN6988_DARFIELD_WSFCS52W	4	3	3	156.0	156.0	132.0	0.06653839349746704	0.06946559995412827	55.85499954223633	55.85499954223633	1.0	1.0	0.6657554507255554	0.5152978301048279	0.0020135371014475822	0.20135371014475822	0	0.0
case_2102/peer_39	case_2102	peer_39	train	RSN4859_CHUETSU_65029EW	RSN4859_CHUETSU_65029NS	2	5	2	168.0	168.0	144.0	0.12474919855594635	0.10792960226535797	59.9900016784668	59.9900016784668	1.0	1.0	0.4234299659729004	0.3555029332637787	0.0021394435316324234	0.21394435316324234	0	0.0
case_2103/peer_38	case_2103	peer_38	test	RSN4857_CHUETSU_65027EW	RSN4857_CHUETSU_65027NS	8	5	2	144.0	144.0	132.0	0.08538492023944855	0.07594464719295502	59.9900016784668	59.9900016784668	1.0	1.0	2.8379673957824707	2.4344401359558105	0.005703907459974289	0.5703907459974289	0	0.0
case_2104/peer_43	case_2104	peer_43	train	RSN4882_CHUETSU_65321EW	RSN4882_CHUETSU_65321NS	4	6	3	144.0	144.0	120.0	0.396196186542511	0.2662675976753235	119.98999786376953	119.98999786376953	1.0	1.0	1.0814862251281738	0.8730928301811218	0.0038204018492251635	0.38204018492251635	0	0.0
case_2105/peer_79	case_2105	peer_79	train	RSN6961_DARFIELD_RKACN14E	RSN6961_DARFIELD_RKACS76E	6	5	4	132.0	132.0	132.0	0.16670849919319153	0.19123150408267975	65.08499908447266	65.08499908447266	1.0	1.0	1.371474027633667	1.3751078844070435	0.00332957343198359	0.332957343198359	0	0.0
case_2106/peer_37	case_2106	peer_37	train	RSN4853_CHUETSU_65019EW	RSN4853_CHUETSU_65019NS	2	5	5	120.0	120.0	144.0	0.2739151120185852	0.21037229895591736	59.9900016784668	59.9900016784668	1.0	1.0	0.2685576379299164	0.2704034745693207	0.001389609999023378	0.1389609999023378	0	0.0
case_2107/peer_25	case_2107	peer_25	train	RSN1118_KOBE_TDO000	RSN1118_KOBE_TDO090	5	6	3	144.0	144.0	156.0	0.2960222065448761	0.1942155957221985	139.99000549316406	139.99000549316406	1.0	1.0	2.5788378715515137	1.3118908405303955	0.005553865339607	0.5553865339607	1	7.142857066355646e-05
case_2108/peer_18	case_2108	peer_18	validation	RSN1008_NORTHR_W15090	RSN1008_NORTHR_W15180	7	3	6	156.0	156.0	132.0	0.09887105226516724	0.17320260405540466	39.97999954223633	39.97999954223633	1.0	1.0	1.7396024465560913	2.4187722206115723	0.00440584821626544	0.440584821626544	0	0.0
case_2109/peer_42	case_2109	peer_42	train	RSN4880_CHUETSU_65085EW	RSN4880_CHUETSU_65085NS	3	5	5	180.0	180.0	132.0	0.12539300322532654	0.11166460067033768	59.9900016784668	59.9900016784668	1.0	1.0	0.7201074361801147	0.891912043094635	0.0035685948096215725	0.35685948096215725	0	0.0
case_2110/peer_74	case_2110	peer_74	train	RSN6896_DARFIELD_DORCN20W	RSN6896_DARFIELD_DORCN70E	2	6	4	120.0	120.0	120.0	0.08280017226934433	0.08634220063686371	61.94499969482422	61.94499969482422	1.0	1.0	0.059007808566093445	0.06187238171696663	0.00039952879888005555	0.039952879888005555	0	0.0
case_2111/peer_7	case_2111	peer_7	validation	RSN800_LOMAP_SJW160	RSN800_LOMAP_SJW250	7	6	2	168.0	168.0	168.0	0.0915173590183258	0.11230070143938065	39.9900016784668	39.98500061035156	1.0	1.0	1.274590015411377	2.713069438934326	0.0038197534158825874	0.38197534158825874	0	0.0
case_2112/peer_10	case_2112	peer_10	train	RSN850_LANDERS_DSP000	RSN850_LANDERS_DSP090	6	3	5	120.0	120.0	168.0	0.1712280958890915	0.15406060218811035	49.97999954223633	49.97999954223633	1.0	1.0	1.7814927101135254	2.4909815788269043	0.004491375293582678	0.4491375293582678	10	0.004000000189989805
case_2113/peer_44	case_2113	peer_44	train	RSN4883_CHUETSU_690E1EW	RSN4883_CHUETSU_690E1NS	4	2	2	132.0	132.0	132.0	0.16335639357566833	0.13359379768371582	119.98999786376953	119.98999786376953	1.0	1.0	1.2740182876586914	0.7877048850059509	0.003796969773247838	0.3796969773247838	0	0.0
case_2114/peer_3	case_2114	peer_3	validation	RSN93_SFERN_WND143	RSN93_SFERN_WND233	8	5	6	132.0	132.0	132.0	0.10120709985494614	0.10807619988918304	39.994998931884766	39.994998931884766	1.0	1.0	0.5896738171577454	0.8238831162452698	0.0015307633439078927	0.15307633439078927	0	0.0
case_2115/peer_17	case_2115	peer_17	train	RSN1002_NORTHR_VRM000	RSN1002_NORTHR_VRM090	2	3	6	120.0	120.0	168.0	0.13723069429397583	0.0675073117017746	37.41999816894531	37.41999816894531	1.0	1.0	0.3365078866481781	0.13137997686862946	0.001149926451034844	0.11499264510348439	0	0.0
case_2116/peer_41	case_2116	peer_41	train	RSN4862_CHUETSU_65035EW	RSN4862_CHUETSU_65035NS	8	6	4	120.0	120.0	132.0	0.22909219563007355	0.21550899744033813	59.9900016784668	59.9900016784668	1.0	1.0	3.0290544033050537	4.092960357666016	0.008530933409929276	0.8530933409929276	9	0.001500000013038516
case_2117/peer_16	case_2117	peer_16	train	RSN1000_NORTHR_PIC090	RSN1000_NORTHR_PIC180	4	2	2	144.0	144.0	156.0	0.10292310267686844	0.18625900149345398	39.9900016784668	39.9900016784668	1.0	1.0	0.7588423490524292	1.4213624000549316	0.0034050163812935352	0.3405016381293535	0	0.0
case_2118/peer_65	case_2118	peer_65	train	RSN5785_IWATE_54036EW	RSN5785_IWATE_54036NS	8	3	3	144.0	144.0	144.0	0.1629423052072525	0.11663530021905899	59.9900016784668	59.9900016784668	1.0	1.0	3.6547398567199707	3.2833406925201416	0.006593008060008287	0.6593008060008287	0	0.0
case_2119/peer_40	case_2119	peer_40	test	RSN4860_CHUETSU_65033EW	RSN4860_CHUETSU_65033NS	5	4	6	120.0	120.0	156.0	0.26193109154701233	0.3228605091571808	59.9900016784668	59.9900016784668	1.0	1.0	1.7455971240997314	3.369893789291382	0.007281175814568996	0.7281175814568996	14	0.0023333332501351833
case_2120/peer_62	case_2120	peer_62	train	RSN5777_IWATE_54011EW	RSN5777_IWATE_54011NS	4	2	6	132.0	132.0	144.0	0.16693450510501862	0.14851810038089752	59.9900016784668	59.9900016784668	1.0	1.0	1.7173322439193726	0.8190901875495911	0.004505433142185211	0.4505433142185211	4	0.0006666666595265269
case_2121/peer_67	case_2121	peer_67	train	RSN5801_IWATE_55442EW	RSN5801_IWATE_55442NS	5	3	4	168.0	168.0	168.0	0.14493779838085175	0.19040289521217346	59.9900016784668	59.9900016784668	1.0	1.0	2.4732840061187744	2.198730707168579	0.005562975537031889	0.5562975537031889	0	0.0
case_2122/peer_4	case_2122	peer_4	test	RSN167_IMPVALL.H_H-CMP015	RSN167_IMPVALL.H_H-CMP285	2	4	3	180.0	180.0	156.0	0.18663910031318665	0.14707009494304657	57.02000045776367	57.02000045776367	1.0	1.0	0.6695024371147156	0.496908575296402	0.0030678492039442062	0.3067849203944206	0	0.0
case_2123/peer_35	case_2123	peer_35	train	RSN4840_CHUETSU_65003EW	RSN4840_CHUETSU_65003NS	7	5	2	120.0	120.0	156.0	0.176276296377182	0.09089092910289764	59.9900016784668	59.9900016784668	1.0	1.0	2.175161123275757	1.5412211418151855	0.0036537060514092445	0.36537060514092445	0	0.0
case_2124/peer_30	case_2124	peer_30	validation	RSN3759_LANDERS_WWT180	RSN3759_LANDERS_WWT270	6	5	6	132.0	132.0	168.0	0.12281209975481033	0.12350679934024811	56.595001220703125	56.59000015258789	1.0	1.0	1.837706208229065	1.2965610027313232	0.0029614632949233055	0.29614632949233055	0	0.0
case_2125/peer_23	case_2125	peer_23	train	RSN1104_KOBE_FKS000	RSN1104_KOBE_FKS090	8	6	5	156.0	156.0	144.0	0.18455709517002106	0.21509380638599396	79.98999786376953	79.98999786376953	1.0	1.0	7.749114990234375	6.9141974449157715	0.015344188548624516	1.5344188548624516	0	0.0
case_2126/peer_26	case_2126	peer_26	train	RSN1121_KOBE_YAE000	RSN1121_KOBE_YAE090	7	3	4	168.0	168.0	132.0	0.1576341986656189	0.14721469581127167	89.0199966430664	89.0199966430664	1.0	1.0	4.003930568695068	3.699434757232666	0.009708561934530735	0.9708561934530735	0	0.0
case_2127/peer_68	case_2127	peer_68	train	RSN5803_IWATE_55445EW	RSN5803_IWATE_55445NS	7	2	6	156.0	156.0	132.0	0.11001089960336685	0.12708279490470886	59.9900016784668	59.9900016784668	1.0	1.0	2.4117350578308105	1.9903299808502197	0.004956003278493881	0.4956003278493881	0	0.0
case_2128/peer_80	case_2128	peer_80	train	RSN6965_DARFIELD_SBRCS31E	RSN6965_DARFIELD_SBRCS59W	3	5	3	120.0	120.0	132.0	0.14887920022010803	0.15326720476150513	63.775001525878906	63.775001525878906	1.0	1.0	0.40826278924942017	0.6130273342132568	0.002323521999642253	0.2323521999642253	0	0.0
case_2129/peer_1	case_2129	peer_1	test	RSN15_KERN_TAF021	RSN15_KERN_TAF111	8	5	4	120.0	120.0	144.0	0.1588854044675827	0.18028570711612701	54.34000015258789	54.36000061035156	1.0	1.0	2.3057520389556885	2.0610668659210205	0.0037041720934212208	0.3704172093421221	0	0.0
case_2130/peer_5	case_2130	peer_5	validation	RSN290_ITALY_A-MER000	RSN290_ITALY_A-MER270	4	3	2	156.0	156.0	144.0	0.1075986996293068	0.14047490060329437	42.66189956665039	42.66189956665039	1.0	1.0	0.7759902477264404	1.3816243410110474	0.0036732605658471584	0.36732605658471584	0	0.0
case_2131/peer_15	case_2131	peer_15	train	RSN884_LANDERS_PSA000	RSN884_LANDERS_PSA090	6	5	5	132.0	132.0	168.0	0.07562214136123657	0.08898472785949707	59.97999954223633	59.97999954223633	1.0	1.0	2.452775716781616	2.289144515991211	0.004883302375674248	0.4883302375674248	26	0.008666666224598885
case_2132/peer_9	case_2132	peer_9	train	RSN838_LANDERS_BRS000	RSN838_LANDERS_BRS090	4	4	2	168.0	168.0	144.0	0.13045910000801086	0.13544949889183044	39.97999954223633	39.97999954223633	1.0	1.0	1.0976606607437134	1.6626176834106445	0.004509822931140661	0.4509822931140661	8	0.004000000189989805
case_2133/peer_11	case_2133	peer_11	train	RSN864_LANDERS_JOS000	RSN864_LANDERS_JOS090	8	3	4	156.0	156.0	156.0	0.27358388900756836	0.2839497923851013	43.97999954223633	43.97999954223633	1.0	1.0	4.581636905670166	8.939043045043945	0.013226390816271305	1.3226390816271305	89	0.04045454412698746
case_2134/peer_28	case_2134	peer_28	test	RSN3757_LANDERS_NPF090	RSN3757_LANDERS_NPF180	2	3	4	120.0	120.0	132.0	0.13891060650348663	0.13869939744472504	55.875	55.875	1.0	1.0	0.13313180208206177	0.15827608108520508	0.0008640179876238108	0.08640179876238108	0	0.0
case_2135/peer_70	case_2135	peer_70	validation	RSN5817_IWATE_48A51EW	RSN5817_IWATE_48A51NS	8	4	2	168.0	168.0	156.0	0.1568116992712021	0.19455620646476746	119.98999786376953	119.98999786376953	1.0	1.0	4.534834384918213	3.65563702583313	0.007999890483915806	0.7999890483915806	0	0.0
case_2136/peer_13	case_2136	peer_13	test	RSN881_LANDERS_MVH045	RSN881_LANDERS_MVH135	7	5	3	156.0	156.0	156.0	0.22304779291152954	0.16430449485778809	56.064998626708984	56.060001373291016	1.0	1.0	4.077125072479248	3.4408769607543945	0.007687449920922518	0.7687449920922518	0	0.0
case_2137/peer_29	case_2137	peer_29	train	RSN3758_LANDERS_TPP045	RSN3758_LANDERS_TPP135	5	6	5	180.0	180.0	168.0	0.10032220184803009	0.11637230217456818	56.90999984741211	56.90999984741211	1.0	1.0	3.2128145694732666	2.7147603034973145	0.00731664476916194	0.731664476916194	0	0.0
